#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0051707	Response to other organism	20	1328	0.83	7.99e-10	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000256104,9606.ENSP00000284818,9606.ENSP00000290200,9606.ENSP00000293778,9606.ENSP00000312002,9606.ENSP00000340409,9606.ENSP00000347714,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000370989,9606.ENSP00000371505,9606.ENSP00000378856,9606.ENSP00000393847,9606.ENSP00000398698,9606.ENSP00000434717,9606.ENSP00000436607,9606.ENSP00000465500,9606.ENSP00000477908	CD74,TNFRSF1A,FABP4,LY96,IL10RB,CXCL16,HAVCR2,SMPD1,FCAR,TREM2,TNFRSF1B,CD274,CLEC6A,LGALS9,PLA2G10,TNF,IL18BP,ADM,TNFRSF11A,CCL3
GO:0032496	Response to lipopolysaccharide	12	314	1.23	2.16e-09	9606.ENSP00000284818,9606.ENSP00000312002,9606.ENSP00000347714,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000398698,9606.ENSP00000434717,9606.ENSP00000436607,9606.ENSP00000465500,9606.ENSP00000477908	LY96,HAVCR2,FCAR,TREM2,TNFRSF1B,CD274,LGALS9,TNF,IL18BP,ADM,TNFRSF11A,CCL3
GO:0002682	Regulation of immune system process	20	1438	0.79	3.08e-09	9606.ENSP00000009530,9606.ENSP00000284818,9606.ENSP00000295408,9606.ENSP00000312002,9606.ENSP00000343505,9606.ENSP00000347714,9606.ENSP00000348888,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000368450,9606.ENSP00000370989,9606.ENSP00000371505,9606.ENSP00000378856,9606.ENSP00000380948,9606.ENSP00000387211,9606.ENSP00000393847,9606.ENSP00000398698,9606.ENSP00000402060,9606.ENSP00000477908,9606.ENSP00000483552	CD74,LY96,MERTK,HAVCR2,TNFSF13,FCAR,PIGR,TREM2,TNFRSF1B,CD83,CD274,CLEC6A,LGALS9,ITGB2,IL18R1,PLA2G10,TNF,PVR,CCL3,FURIN
GO:0071356	Cellular response to tumor necrosis factor	10	175	1.41	3.55e-09	9606.ENSP00000162749,9606.ENSP00000256104,9606.ENSP00000347714,9606.ENSP00000365435,9606.ENSP00000373489,9606.ENSP00000398698,9606.ENSP00000434717,9606.ENSP00000465500,9606.ENSP00000477908,9606.ENSP00000498466	TNFRSF1A,FABP4,FCAR,TNFRSF1B,KRT18,TNF,IL18BP,TNFRSF11A,CCL3,FAS
GO:0010941	Regulation of cell death	21	1651	0.76	3.62e-09	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000218388,9606.ENSP00000276431,9606.ENSP00000293825,9606.ENSP00000295408,9606.ENSP00000335074,9606.ENSP00000340409,9606.ENSP00000347714,9606.ENSP00000359013,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000370989,9606.ENSP00000373489,9606.ENSP00000378856,9606.ENSP00000380948,9606.ENSP00000398698,9606.ENSP00000436607,9606.ENSP00000477908,9606.ENSP00000482169,9606.ENSP00000498466	CD74,TNFRSF1A,TIMP1,TNFRSF10B,TNFSF12,MERTK,GHRL,SMPD1,FCAR,TNFRSF6B,TREM2,TNFRSF1B,CD274,KRT18,LGALS9,ITGB2,TNF,ADM,CCL3,NEFL,FAS
GO:0042981	Regulation of apoptotic process	20	1462	0.79	3.73e-09	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000218388,9606.ENSP00000276431,9606.ENSP00000293825,9606.ENSP00000295408,9606.ENSP00000335074,9606.ENSP00000340409,9606.ENSP00000347714,9606.ENSP00000359013,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000370989,9606.ENSP00000373489,9606.ENSP00000378856,9606.ENSP00000398698,9606.ENSP00000436607,9606.ENSP00000477908,9606.ENSP00000482169,9606.ENSP00000498466	CD74,TNFRSF1A,TIMP1,TNFRSF10B,TNFSF12,MERTK,GHRL,SMPD1,FCAR,TNFRSF6B,TREM2,TNFRSF1B,CD274,KRT18,LGALS9,TNF,ADM,CCL3,NEFL,FAS
GO:0032101	Regulation of response to external stimulus	17	964	0.9	4.76e-09	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000256104,9606.ENSP00000257290,9606.ENSP00000284818,9606.ENSP00000312002,9606.ENSP00000335074,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000371505,9606.ENSP00000378856,9606.ENSP00000393847,9606.ENSP00000398698,9606.ENSP00000402060,9606.ENSP00000465500,9606.ENSP00000477908,9606.ENSP00000483552	CD74,TNFRSF1A,FABP4,PDGFRA,LY96,HAVCR2,GHRL,TREM2,TNFRSF1B,CLEC6A,LGALS9,PLA2G10,TNF,PVR,TNFRSF11A,CCL3,FURIN
GO:0010647	Positive regulation of cell communication	21	1693	0.74	5.09e-09	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000253408,9606.ENSP00000257290,9606.ENSP00000269593,9606.ENSP00000276431,9606.ENSP00000284818,9606.ENSP00000290200,9606.ENSP00000293825,9606.ENSP00000312002,9606.ENSP00000335074,9606.ENSP00000362205,9606.ENSP00000371505,9606.ENSP00000378856,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000455215,9606.ENSP00000465500,9606.ENSP00000477908,9606.ENSP00000483552,9606.ENSP00000498466	CD74,TNFRSF1A,GFAP,PDGFRA,IGFBP4,TNFRSF10B,LY96,IL10RB,TNFSF12,HAVCR2,GHRL,TREM2,CLEC6A,LGALS9,IL18R1,TNF,ADGRG1,TNFRSF11A,CCL3,FURIN,FAS
GO:0023056	Positive regulation of signaling	21	1698	0.74	5.24e-09	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000253408,9606.ENSP00000257290,9606.ENSP00000269593,9606.ENSP00000276431,9606.ENSP00000284818,9606.ENSP00000290200,9606.ENSP00000293825,9606.ENSP00000312002,9606.ENSP00000335074,9606.ENSP00000362205,9606.ENSP00000371505,9606.ENSP00000378856,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000455215,9606.ENSP00000465500,9606.ENSP00000477908,9606.ENSP00000483552,9606.ENSP00000498466	CD74,TNFRSF1A,GFAP,PDGFRA,IGFBP4,TNFRSF10B,LY96,IL10RB,TNFSF12,HAVCR2,GHRL,TREM2,CLEC6A,LGALS9,IL18R1,TNF,ADGRG1,TNFRSF11A,CCL3,FURIN,FAS
GO:0032103	Positive regulation of response to external stimulus	13	453	1.11	5.95e-09	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000256104,9606.ENSP00000284818,9606.ENSP00000312002,9606.ENSP00000335074,9606.ENSP00000362205,9606.ENSP00000371505,9606.ENSP00000378856,9606.ENSP00000398698,9606.ENSP00000402060,9606.ENSP00000465500,9606.ENSP00000477908	CD74,TNFRSF1A,FABP4,LY96,HAVCR2,GHRL,TREM2,CLEC6A,LGALS9,TNF,PVR,TNFRSF11A,CCL3
GO:0050776	Regulation of immune response	16	844	0.93	7.08e-09	9606.ENSP00000009530,9606.ENSP00000284818,9606.ENSP00000312002,9606.ENSP00000343505,9606.ENSP00000347714,9606.ENSP00000348888,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000370989,9606.ENSP00000371505,9606.ENSP00000378856,9606.ENSP00000380948,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000402060,9606.ENSP00000483552	CD74,LY96,HAVCR2,TNFSF13,FCAR,PIGR,TREM2,TNFRSF1B,CD274,CLEC6A,LGALS9,ITGB2,IL18R1,TNF,PVR,FURIN
GO:0019221	Cytokine-mediated signaling pathway	12	369	1.16	9.68e-09	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000290200,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000373489,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000412209,9606.ENSP00000465500,9606.ENSP00000477908,9606.ENSP00000498466	CD74,TNFRSF1A,IL10RB,TREM2,TNFRSF1B,KRT18,IL18R1,TNF,IL5RA,TNFRSF11A,CCL3,FAS
GO:0031347	Regulation of defense response	14	638	0.99	2.56e-08	9606.ENSP00000162749,9606.ENSP00000256104,9606.ENSP00000312002,9606.ENSP00000335074,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000371505,9606.ENSP00000378856,9606.ENSP00000393847,9606.ENSP00000398698,9606.ENSP00000402060,9606.ENSP00000465500,9606.ENSP00000477908,9606.ENSP00000483552	TNFRSF1A,FABP4,HAVCR2,GHRL,TREM2,TNFRSF1B,CLEC6A,LGALS9,PLA2G10,TNF,PVR,TNFRSF11A,CCL3,FURIN
GO:0050865	Regulation of cell activation	14	658	0.98	3.73e-08	9606.ENSP00000009530,9606.ENSP00000257290,9606.ENSP00000295408,9606.ENSP00000312002,9606.ENSP00000343505,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000368450,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380948,9606.ENSP00000393847,9606.ENSP00000398698,9606.ENSP00000477908	CD74,PDGFRA,MERTK,HAVCR2,TNFSF13,TREM2,TNFRSF1B,CD83,CD274,LGALS9,ITGB2,PLA2G10,TNF,CCL3
GO:0009617	Response to bacterium	14	663	0.98	4.03e-08	9606.ENSP00000162749,9606.ENSP00000256104,9606.ENSP00000284818,9606.ENSP00000312002,9606.ENSP00000347714,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000398698,9606.ENSP00000434717,9606.ENSP00000436607,9606.ENSP00000465500,9606.ENSP00000477908	TNFRSF1A,FABP4,LY96,HAVCR2,FCAR,TREM2,TNFRSF1B,CD274,LGALS9,TNF,IL18BP,ADM,TNFRSF11A,CCL3
GO:0009967	Positive regulation of signal transduction	19	1525	0.75	5.80e-08	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000257290,9606.ENSP00000269593,9606.ENSP00000276431,9606.ENSP00000284818,9606.ENSP00000290200,9606.ENSP00000293825,9606.ENSP00000312002,9606.ENSP00000335074,9606.ENSP00000362205,9606.ENSP00000371505,9606.ENSP00000378856,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000455215,9606.ENSP00000465500,9606.ENSP00000477908,9606.ENSP00000498466	CD74,TNFRSF1A,PDGFRA,IGFBP4,TNFRSF10B,LY96,IL10RB,TNFSF12,HAVCR2,GHRL,TREM2,CLEC6A,LGALS9,IL18R1,TNF,ADGRG1,TNFRSF11A,CCL3,FAS
GO:0033993	Response to lipid	15	827	0.91	5.80e-08	9606.ENSP00000259206,9606.ENSP00000284818,9606.ENSP00000290271,9606.ENSP00000312002,9606.ENSP00000347714,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000398698,9606.ENSP00000434717,9606.ENSP00000436607,9606.ENSP00000465500,9606.ENSP00000477908,9606.ENSP00000482169	IL1RN,LY96,STC1,HAVCR2,FCAR,TREM2,TNFRSF1B,CD274,LGALS9,TNF,IL18BP,ADM,TNFRSF11A,CCL3,NEFL
GO:0009893	Positive regulation of metabolic process	28	3847	0.51	6.83e-08	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000256104,9606.ENSP00000257290,9606.ENSP00000276431,9606.ENSP00000284818,9606.ENSP00000290200,9606.ENSP00000293825,9606.ENSP00000295408,9606.ENSP00000312002,9606.ENSP00000335074,9606.ENSP00000340409,9606.ENSP00000343505,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000368450,9606.ENSP00000370989,9606.ENSP00000371505,9606.ENSP00000378856,9606.ENSP00000380948,9606.ENSP00000387211,9606.ENSP00000393847,9606.ENSP00000398698,9606.ENSP00000436607,9606.ENSP00000465500,9606.ENSP00000477908,9606.ENSP00000483552,9606.ENSP00000498466	CD74,TNFRSF1A,FABP4,PDGFRA,TNFRSF10B,LY96,IL10RB,TNFSF12,MERTK,HAVCR2,GHRL,SMPD1,TNFSF13,TREM2,TNFRSF1B,CD83,CD274,CLEC6A,LGALS9,ITGB2,IL18R1,PLA2G10,TNF,ADM,TNFRSF11A,CCL3,FURIN,FAS
GO:0009966	Regulation of signal transduction	25	2978	0.58	7.27e-08	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000218388,9606.ENSP00000257290,9606.ENSP00000259206,9606.ENSP00000269593,9606.ENSP00000276431,9606.ENSP00000284818,9606.ENSP00000290200,9606.ENSP00000293825,9606.ENSP00000312002,9606.ENSP00000335074,9606.ENSP00000340409,9606.ENSP00000362205,9606.ENSP00000371505,9606.ENSP00000378856,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000434717,9606.ENSP00000436607,9606.ENSP00000455215,9606.ENSP00000465500,9606.ENSP00000477908,9606.ENSP00000483552,9606.ENSP00000498466	CD74,TNFRSF1A,TIMP1,PDGFRA,IL1RN,IGFBP4,TNFRSF10B,LY96,IL10RB,TNFSF12,HAVCR2,GHRL,SMPD1,TREM2,CLEC6A,LGALS9,IL18R1,TNF,IL18BP,ADM,ADGRG1,TNFRSF11A,CCL3,FURIN,FAS
GO:0002822	Regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	9	179	1.35	8.52e-08	9606.ENSP00000312002,9606.ENSP00000343505,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000370989,9606.ENSP00000371505,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000402060	HAVCR2,TNFSF13,TREM2,TNFRSF1B,CD274,CLEC6A,IL18R1,TNF,PVR
GO:0080134	Regulation of response to stress	18	1373	0.77	8.57e-08	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000256104,9606.ENSP00000257290,9606.ENSP00000312002,9606.ENSP00000335074,9606.ENSP00000347714,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000371505,9606.ENSP00000378856,9606.ENSP00000393847,9606.ENSP00000398698,9606.ENSP00000402060,9606.ENSP00000465500,9606.ENSP00000477908,9606.ENSP00000483552,9606.ENSP00000498466	CD74,TNFRSF1A,FABP4,PDGFRA,HAVCR2,GHRL,FCAR,TREM2,TNFRSF1B,CLEC6A,LGALS9,PLA2G10,TNF,PVR,TNFRSF11A,CCL3,FURIN,FAS
GO:0050794	Regulation of cellular process	43	11025	0.24	8.69e-08	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000218388,9606.ENSP00000253408,9606.ENSP00000256104,9606.ENSP00000257290,9606.ENSP00000259206,9606.ENSP00000269593,9606.ENSP00000276431,9606.ENSP00000284818,9606.ENSP00000290200,9606.ENSP00000290271,9606.ENSP00000293778,9606.ENSP00000293825,9606.ENSP00000295408,9606.ENSP00000312002,9606.ENSP00000335074,9606.ENSP00000340409,9606.ENSP00000343505,9606.ENSP00000347714,9606.ENSP00000348888,9606.ENSP00000359013,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000368450,9606.ENSP00000370989,9606.ENSP00000371505,9606.ENSP00000373489,9606.ENSP00000378856,9606.ENSP00000380948,9606.ENSP00000387211,9606.ENSP00000393847,9606.ENSP00000398698,9606.ENSP00000402060,9606.ENSP00000412209,9606.ENSP00000434717,9606.ENSP00000436607,9606.ENSP00000455215,9606.ENSP00000465500,9606.ENSP00000477908,9606.ENSP00000482169,9606.ENSP00000483552,9606.ENSP00000498466	CD74,TNFRSF1A,TIMP1,GFAP,FABP4,PDGFRA,IL1RN,IGFBP4,TNFRSF10B,LY96,IL10RB,STC1,CXCL16,TNFSF12,MERTK,HAVCR2,GHRL,SMPD1,TNFSF13,FCAR,PIGR,TNFRSF6B,TREM2,TNFRSF1B,CD83,CD274,CLEC6A,KRT18,LGALS9,ITGB2,IL18R1,PLA2G10,TNF,PVR,IL5RA,IL18BP,ADM,ADGRG1,TNFRSF11A,CCL3,NEFL,FURIN,FAS
GO:0010942	Positive regulation of cell death	13	590	0.99	1.10e-07	9606.ENSP00000162749,9606.ENSP00000276431,9606.ENSP00000293825,9606.ENSP00000340409,9606.ENSP00000347714,9606.ENSP00000365435,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380948,9606.ENSP00000398698,9606.ENSP00000436607,9606.ENSP00000477908,9606.ENSP00000498466	TNFRSF1A,TNFRSF10B,TNFSF12,SMPD1,FCAR,TNFRSF1B,CD274,LGALS9,ITGB2,TNF,ADM,CCL3,FAS
GO:0010646	Regulation of cell communication	26	3355	0.54	1.27e-07	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000218388,9606.ENSP00000253408,9606.ENSP00000257290,9606.ENSP00000259206,9606.ENSP00000269593,9606.ENSP00000276431,9606.ENSP00000284818,9606.ENSP00000290200,9606.ENSP00000293825,9606.ENSP00000312002,9606.ENSP00000335074,9606.ENSP00000340409,9606.ENSP00000362205,9606.ENSP00000371505,9606.ENSP00000378856,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000434717,9606.ENSP00000436607,9606.ENSP00000455215,9606.ENSP00000465500,9606.ENSP00000477908,9606.ENSP00000483552,9606.ENSP00000498466	CD74,TNFRSF1A,TIMP1,GFAP,PDGFRA,IL1RN,IGFBP4,TNFRSF10B,LY96,IL10RB,TNFSF12,HAVCR2,GHRL,SMPD1,TREM2,CLEC6A,LGALS9,IL18R1,TNF,IL18BP,ADM,ADGRG1,TNFRSF11A,CCL3,FURIN,FAS
GO:0002694	Regulation of leukocyte activation	13	601	0.99	1.32e-07	9606.ENSP00000009530,9606.ENSP00000295408,9606.ENSP00000312002,9606.ENSP00000343505,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000368450,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380948,9606.ENSP00000393847,9606.ENSP00000398698,9606.ENSP00000477908	CD74,MERTK,HAVCR2,TNFSF13,TREM2,TNFRSF1B,CD83,CD274,LGALS9,ITGB2,PLA2G10,TNF,CCL3
GO:0023051	Regulation of signaling	26	3367	0.54	1.33e-07	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000218388,9606.ENSP00000253408,9606.ENSP00000257290,9606.ENSP00000259206,9606.ENSP00000269593,9606.ENSP00000276431,9606.ENSP00000284818,9606.ENSP00000290200,9606.ENSP00000293825,9606.ENSP00000312002,9606.ENSP00000335074,9606.ENSP00000340409,9606.ENSP00000362205,9606.ENSP00000371505,9606.ENSP00000378856,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000434717,9606.ENSP00000436607,9606.ENSP00000455215,9606.ENSP00000465500,9606.ENSP00000477908,9606.ENSP00000483552,9606.ENSP00000498466	CD74,TNFRSF1A,TIMP1,GFAP,PDGFRA,IL1RN,IGFBP4,TNFRSF10B,LY96,IL10RB,TNFSF12,HAVCR2,GHRL,SMPD1,TREM2,CLEC6A,LGALS9,IL18R1,TNF,IL18BP,ADM,ADGRG1,TNFRSF11A,CCL3,FURIN,FAS
GO:0001819	Positive regulation of cytokine production	12	482	1.05	1.43e-07	9606.ENSP00000009530,9606.ENSP00000284818,9606.ENSP00000312002,9606.ENSP00000362205,9606.ENSP00000368450,9606.ENSP00000370989,9606.ENSP00000371505,9606.ENSP00000378856,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000477908,9606.ENSP00000483552	CD74,LY96,HAVCR2,TREM2,CD83,CD274,CLEC6A,LGALS9,IL18R1,TNF,CCL3,FURIN
GO:0001818	Negative regulation of cytokine production	10	284	1.2	1.88e-07	9606.ENSP00000295408,9606.ENSP00000312002,9606.ENSP00000335074,9606.ENSP00000362205,9606.ENSP00000368450,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000393847,9606.ENSP00000398698,9606.ENSP00000483552	MERTK,HAVCR2,GHRL,TREM2,CD83,CD274,LGALS9,PLA2G10,TNF,FURIN
GO:0043065	Positive regulation of apoptotic process	12	507	1.03	2.38e-07	9606.ENSP00000162749,9606.ENSP00000276431,9606.ENSP00000293825,9606.ENSP00000340409,9606.ENSP00000347714,9606.ENSP00000365435,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000398698,9606.ENSP00000436607,9606.ENSP00000477908,9606.ENSP00000498466	TNFRSF1A,TNFRSF10B,TNFSF12,SMPD1,FCAR,TNFRSF1B,CD274,LGALS9,TNF,ADM,CCL3,FAS
GO:0008284	Positive regulation of cell population proliferation	15	945	0.85	2.74e-07	9606.ENSP00000009530,9606.ENSP00000218388,9606.ENSP00000253408,9606.ENSP00000257290,9606.ENSP00000293825,9606.ENSP00000312002,9606.ENSP00000335074,9606.ENSP00000343505,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000398698,9606.ENSP00000412209,9606.ENSP00000436607,9606.ENSP00000455215,9606.ENSP00000465500	CD74,TIMP1,GFAP,PDGFRA,TNFSF12,HAVCR2,GHRL,TNFSF13,CD274,LGALS9,TNF,IL5RA,ADM,ADGRG1,TNFRSF11A
GO:0098542	Defense response to other organism	15	989	0.83	4.90e-07	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000284818,9606.ENSP00000290200,9606.ENSP00000293778,9606.ENSP00000312002,9606.ENSP00000340409,9606.ENSP00000347714,9606.ENSP00000362205,9606.ENSP00000371505,9606.ENSP00000378856,9606.ENSP00000393847,9606.ENSP00000398698,9606.ENSP00000436607,9606.ENSP00000477908	CD74,TNFRSF1A,LY96,IL10RB,CXCL16,HAVCR2,SMPD1,FCAR,TREM2,CLEC6A,LGALS9,PLA2G10,TNF,ADM,CCL3
GO:1902533	Positive regulation of intracellular signal transduction	15	997	0.83	5.38e-07	9606.ENSP00000009530,9606.ENSP00000162749,9606.ENSP00000257290,9606.ENSP00000269593,9606.ENSP00000276431,9606.ENSP00000312002,9606.ENSP00000335074,9606.ENSP00000362205,9606.ENSP00000371505,9606.ENSP00000378856,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000455215,9606.ENSP00000465500,9606.ENSP00000477908	CD74,TNFRSF1A,PDGFRA,IGFBP4,TNFRSF10B,HAVCR2,GHRL,TREM2,CLEC6A,LGALS9,IL18R1,TNF,ADGRG1,TNFRSF11A,CCL3
GO:0001775	Cell activation	13	693	0.92	6.12e-07	9606.ENSP00000009530,9606.ENSP00000218388,9606.ENSP00000257290,9606.ENSP00000295408,9606.ENSP00000312002,9606.ENSP00000347714,9606.ENSP00000362205,9606.ENSP00000368450,9606.ENSP00000380948,9606.ENSP00000387211,9606.ENSP00000393847,9606.ENSP00000398698,9606.ENSP00000477908	CD74,TIMP1,PDGFRA,MERTK,HAVCR2,FCAR,TREM2,CD83,ITGB2,IL18R1,PLA2G10,TNF,CCL3
GO:0002703	Regulation of leukocyte mediated immunity	9	239	1.23	7.40e-07	9606.ENSP00000312002,9606.ENSP00000343505,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000378856,9606.ENSP00000380948,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000402060	HAVCR2,TNFSF13,TREM2,TNFRSF1B,LGALS9,ITGB2,IL18R1,TNF,PVR
GO:0002684	Positive regulation of immune system process	14	874	0.86	9.15e-07	9606.ENSP00000009530,9606.ENSP00000312002,9606.ENSP00000343505,9606.ENSP00000347714,9606.ENSP00000362205,9606.ENSP00000368450,9606.ENSP00000370989,9606.ENSP00000371505,9606.ENSP00000378856,9606.ENSP00000380948,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000402060,9606.ENSP00000477908	CD74,HAVCR2,TNFSF13,FCAR,TREM2,CD83,CD274,CLEC6A,LGALS9,ITGB2,IL18R1,TNF,PVR,CCL3
GO:0033209	Tumor necrosis factor-mediated signaling pathway	6	56	1.68	1.06e-06	9606.ENSP00000162749,9606.ENSP00000365435,9606.ENSP00000373489,9606.ENSP00000398698,9606.ENSP00000465500,9606.ENSP00000498466	TNFRSF1A,TNFRSF1B,KRT18,TNF,TNFRSF11A,FAS
GO:0002706	Regulation of lymphocyte mediated immunity	8	176	1.31	1.42e-06	9606.ENSP00000312002,9606.ENSP00000343505,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000378856,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000402060	HAVCR2,TNFSF13,TREM2,TNFRSF1B,LGALS9,IL18R1,TNF,PVR
GO:0002824	Positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	7	110	1.45	1.47e-06	9606.ENSP00000343505,9606.ENSP00000362205,9606.ENSP00000370989,9606.ENSP00000371505,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000402060	TNFSF13,TREM2,CD274,CLEC6A,IL18R1,TNF,PVR
GO:0097191	Extrinsic apoptotic signaling pathway	7	113	1.44	1.73e-06	9606.ENSP00000162749,9606.ENSP00000276431,9606.ENSP00000293825,9606.ENSP00000365435,9606.ENSP00000373489,9606.ENSP00000398698,9606.ENSP00000498466	TNFRSF1A,TNFRSF10B,TNFSF12,TNFRSF1B,KRT18,TNF,FAS
GO:0050727	Regulation of inflammatory response	10	371	1.08	1.84e-06	9606.ENSP00000162749,9606.ENSP00000256104,9606.ENSP00000335074,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000393847,9606.ENSP00000398698,9606.ENSP00000465500,9606.ENSP00000477908,9606.ENSP00000483552	TNFRSF1A,FABP4,GHRL,TREM2,TNFRSF1B,PLA2G10,TNF,TNFRSF11A,CCL3,FURIN
GO:0050778	Positive regulation of immune response	11	502	0.99	2.36e-06	9606.ENSP00000009530,9606.ENSP00000312002,9606.ENSP00000343505,9606.ENSP00000362205,9606.ENSP00000370989,9606.ENSP00000371505,9606.ENSP00000378856,9606.ENSP00000380948,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000402060	CD74,HAVCR2,TNFSF13,TREM2,CD274,CLEC6A,LGALS9,ITGB2,IL18R1,TNF,PVR
GO:0002697	Regulation of immune effector process	10	383	1.07	2.38e-06	9606.ENSP00000009530,9606.ENSP00000312002,9606.ENSP00000343505,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000378856,9606.ENSP00000380948,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000402060	CD74,HAVCR2,TNFSF13,TREM2,TNFRSF1B,LGALS9,ITGB2,IL18R1,TNF,PVR
GO:0002696	Positive regulation of leukocyte activation	10	384	1.07	2.41e-06	9606.ENSP00000009530,9606.ENSP00000312002,9606.ENSP00000343505,9606.ENSP00000362205,9606.ENSP00000368450,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380948,9606.ENSP00000398698,9606.ENSP00000477908	CD74,HAVCR2,TNFSF13,TREM2,CD83,CD274,LGALS9,ITGB2,TNF,CCL3
GO:0032102	Negative regulation of response to external stimulus	10	387	1.06	2.55e-06	9606.ENSP00000162749,9606.ENSP00000257290,9606.ENSP00000312002,9606.ENSP00000335074,9606.ENSP00000362205,9606.ENSP00000365435,9606.ENSP00000378856,9606.ENSP00000393847,9606.ENSP00000398698,9606.ENSP00000483552	TNFRSF1A,PDGFRA,HAVCR2,GHRL,TREM2,TNFRSF1B,LGALS9,PLA2G10,TNF,FURIN
